"Image","사용자","게시날짜","게시한 글","기업","답변날짜","답변 내용"
"https://play-lh.googleusercontent.com/a/ACg8ocI4dSsbp3ZRMBdbzkMTNAJ4ZwN8j_3EFY2JX1-4WkzaaB1aFA=s32-rw-mo","냠냠먹을래","2022년 5월 3일","좋아용","PaytaLab","2022년 5월 8일","안녕하세요 냠냠먹을래 패써님. 패써지원팀 김다희 입니다.

저희 패스오더를 좋아해주시니 너무 감사드리고 뿌듯한 마음입니다!

패써님께 더 도움이 되는 서비스가 될 수 있도록 패스오더는 꾸준히 달려나가고 있습니다.

주문부터 결제까지 한번에 이루어져 찾으러 가기만 하면 되는 편리한 서비스 패스오더는 바쁜 현대인들에게 이제 필수 요소가 된 것 같아요!

테이크아웃하면 패스오더가 가장 먼저 떠오를 수 있도록 현재에 만족하지 않고 더 나아가는 자세로 끝까지 노력하겠습니다.

언제나 이용해주셔서 감사드리며 즐거운 하루 되시길 바라겠습니다 감사합니다 : )

-패스오더, 패써지원팀 김다희 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocLNGT_kMWxQcp3cxVKUNUuNz47pCQk8ZEwB861y2UPF8tt0fA=s32-rw-mo","최윤준","2022년 4월 23일","좋습니다","PaytaLab","2022년 5월 8일","안녕하세요 최윤준 패써님. 패써지원팀 고민경입니다.

소중한 리뷰 정말 감사합니다! 일상에 편리함을 선물해드린 것만 같아 정말 기분이 좋습니다. 저는 아침 출근길 필수템으로 패스오더를 애용 중이랍니다! 지하철 내리기 전 몇 번의 터치만으로 지각 걱정없이 커피를 사 먹을 수 있으니까요! 패써님도 점심시간/아침시간/휴식시간까지 모두 애용해주실 거라고 믿어요:) 더 나은 서비스를 위해서 끊임없이 노력하는 패스오더가 되겠습니다.

오늘도 기분 좋은 하루 보내시기 바랍니다. 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocINcjLh69p1Nf6QR631qm_RgQdvCaiuMZzKmj0PyWR3q3z2ww=s32-rw-mo","뀨잉잉","2022년 4월 24일","구우우우5","PaytaLab","2022년 5월 8일","안녕하세요 뀨잉잉 패써님, 패써지원팀 고민경입니다.

아마~도 하시고 싶었던 말씀이 구우우욷!! 일까요? 패스오더를 이용해주시고 귀한 시간을 내어 리뷰를 작성해주셔서 감사합니다. 그러한 마음에 조금이라도 보답하고자 이렇게 답글을 남깁니다.

패써님, 오늘도 날씨가 많이 덥습니다. 패스오더의 진가는 날씨가 더워질 수록 빛이 난답니다. 무더운 여름날 땀 흘리는 인파속에서 아이스 아메리카노를 바로 픽업해서 들이킬 때의 그 쾌감!! 저희 패써님들만 느끼실 수 있을거에요. 패써님도 이번 여름에 꼭 느껴보셨으면 좋겠습니다^^

기분좋은 일요일 보내고 계신가요? 다가오는 월요일도 화이팅입니다

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocJ6dzF2BlXgdYoQNT7yP3sm8Y2MDcFrhuVmoTx-a-lRLs7fUg=s32-rw-mo","김철민","2022년 4월 19일","잘사용합니다","PaytaLab","2022년 5월 6일","안녕하세요 김철민 패써님. 패써지원팀 고민경입니다.

저희 패스오더를 이용해 보시고, 칭찬이 담긴 리뷰를 남겨주셔서 정말 감사합니다. 이런 리뷰를 볼 때마다 우리 패써님들께 어떻게 이 마음을 보답해 드려야 할까 많은 고민을 한답니다. 패써님께서 피곤하고 바쁜 아침, 맛있는 커피를 즐기실 수 있도록 패스오더가 더욱 빠르게 성장하겠습니다! 헤어나올 수 없을만큼 저희 서비스에 중독되실 수 있도록 더 힘내보겠습니다! 지금과 같은 애정과 관심으로 지켜봐 주세요. 다시 한번 선물과도 같은 리뷰 써 주셔서 감사드리며, 오늘도, 내일도 패스오더와 함께 힘차게 출발하시길 바랄게요!

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocJa9l3RwDuH-bYaSXkRD1ziaAHgmNA0xVANnaIjoecNj9ugqw=s32-rw-mo","김명섭","2022년 4월 5일","최고","PaytaLab","2022년 4월 22일","안녕하세요 김명ᄌ섭 패써님. 패써지원팀 고민경입니다.

간혹 패써님들께서 패스오더는 직장인의 필수템이라고 평가해주시는데 저도 공감하는 바입니다:) 패써님 말씀대로 커피를 좋아하는 저희한테도 패스오더는 정말 없으면 안되는 필수 어플이 되었답니다. 밖에서 기다리는 1분은 10분 그 이상의 느낌이더라구요. 하지만 패스오더를 만난 이후부터는 합법적 새치기로 맛있는 커피를 매일 즐기고 있답니다. 패써님도 저와 같은 경험을 하시길 바라요!

더 많은 매장을 패스오더에서 만나보실 수 있도록 달려보겠습니다. 다시 한 번 리뷰 남겨주셔서 감사드리며, 이번 주도 고생하셨습니다:)

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocKsfygf13EkPtzxAn8N_f297qawSXO4_iYy-luDtDie1tGkKg=s32-rw-mo","가온가온","2022년 4월 8일","좋네요","PaytaLab","2022년 5월 1일","안녕하세요 가온가온 패써님. 패써지원팀 고민경입니다.

애정 담긴 리뷰 너무 감사드리며, 패써님의 리뷰를 보면서 더 좋은 서비스로 나아가야겠다고 생각이 들었습니다. 패스오더를 사용 해보시고, 기분이 따뜻해지는 리뷰 남겨주셔서 감사드립니다. 주문부터 결제까지 어플에서 한 번에 이뤄지니, 이렇게 편리 할 수가 없죠? 패스오더는 현재의 편리함에 머무르지 않고 조금 더 나은 서비스를 제공하기 위해 지금도 고민하고 있습니다.

앞으로도 많은 기대와 관심 부탁드리겠습니다. 기분 좋은 일요일되세요^^

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a-/ALV-UjX1KRJ5o-pLTWA0UjcKx3KsStIhgJJoLhW0m1nEJJxXDFdTof0-=s32-rw","곽애민","2022년 4월 9일","편하네요.","PaytaLab","2022년 5월 1일","안녕하세요 곽애민 패써님. 패써지원팀 고민경입니다.

편하게 이용하시고 계실 패써님의 모습을 상상하니 기분이 절로 좋아집니다:) 저는 요즘 매장 별로 콜드브루 마시기에 푹 빠져 있답니다. 나름 까다로운 미식가가 되는 기분이라 재미가 쏠쏠하네요!

패써님의 맛있고 편리한 커피생활을 위해! 다니시는 동선에 있는 모든 매장에서 패스오더를 발견하실 수 있도록 성장하려고 합니다. 앞으로도 지켜봐 주시길 소망합니다!

쾌청한 일요일 즐거운 시간들로 꽉 채우셨으면 좋겠습니다. 감사합니다!

-패스오더, 패써지원팀 고민경"
"https://play-lh.googleusercontent.com/a/ACg8ocL-VeMNigkiE_WpJOMFzS2X0bS270mnictPqC7J5Dp5nhDH-Q=s32-rw-mo","이상훈","2022년 3월 15일","굿입니다","PaytaLab","2022년 3월 16일","안녕하세요 이상훈 패써님. 패써지원팀 고민경입니다.

저희 서비스를 사용해 보시고 굿!이라고 말씀 해주셔서 너무나 뿌듯합니다. 이상훈 패써님의 리뷰를 보니 피곤한 수요일 아침 절로 힘이 나네요! 패스오더는 패써님들이 더 쉽고 편리하게 이용할 수 있도록 계속해서 업데이트를 진행하고 있어요. 패써님의 마음에 쏙 드는 패스오더가 되기 위해 더욱 노력하겠습니다.

사용하시면서 혹시 불편한 점이나, 개선해야 할 점이 보이신다면 언제든지 피드백 남겨주세요. 귀한 시간 내어 리뷰를 남겨주셔서 다시 한번 감사드리며 오늘 하루도 잘 보내시면 좋겠습니다! 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a-/ALV-UjUaNgStozDKKY24_NWccuwR85U2emUdqm3BMHrbuKEEzdOvOH3KTA=s32-rw","N KIM","2022년 1월 13일","잘쓰고이씀","PaytaLab","2022년 1월 18일","안녕하세요 JUNE 패써님. 패써지원팀 고민경입니다.

패스오더 사용해 보시고 리뷰를 남겨주신 패써님의 정성에 감사드립니다. 앞으로도 패써님이 일상생활에서 간편하게, 쉽게 음료를 주문하실 수 있도록 끊임없이 노력하고 발전하는 패스오더가 되겠습니다.

사용하시면서, 불편한 점이나 개선할 점이 보이시면 언제든지 피드백 남겨주세요. 패써님의 리뷰는 항상 환영이랍니다.
벌써 1월의 반이 지났네요. 남은 1월은 더 행복하게 보내셨으면 좋겠습니다. 추운 날씨 건강 조심하세요!

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocLUlRThLeVS86oFfcxP6si3XZ3GJh1_M6_6-56S7OpOwFDR2A=s32-rw-mo","최대영","2022년 1월 2일","좋아요","PaytaLab","2022년 1월 6일","안녕하세요 최대영 패써님. 패써지원팀 고민경입니다.

모든 칭찬을 껴안고 있는 말이 ‘좋아요’ 세 글자라고 믿습니다:) 저희 서비스를 이용해 보시고 해주시는 말 가운데 가장 감사한 말 중에 하나가 사용성이 편하고 좋다는 리뷰라고 생각합니다.
좋다고 말씀해주시는 한마디에 담당자인 저는 보다 많은 의미를 부여하기도 하지만, 인정할 수 밖에 없는 서비스가 되는 방향으로 열심히 나아가고 있는 것도 사실이기 때문에 자신있게 말할 수 있게 되는 것만 같습니다.

힘든 목요일이지만 웃으면서 남은 한 주를 저희 패스오더와 함께 힘내봅시다! 오늘도 좋은 하루 되세요:) 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocJbTcyoyMnO0Dnt-oHi4ZrksfHYYfHKQ1-1GCvXkmEZjLvR3w=s32-rw-mo","김누리","2021년 12월 12일","편해요","PaytaLab","2021년 12월 15일","안녕하세요 김누리 패써님. 패써지원팀 고민경입니다.

패스오더를 통해 일상이 조금이나마 편해지셨다니 정말 다행입니다. 오늘은 어떤 음료를 드셨을까요? 저희도 편리한 패스오더로 1일 1커피를 실천하고 있어요! 앞으로도 김누리 패써님께서 더 간편하게 사용하실 수 있도록 노력하는 패스오더가 되겠습니다.

패써님들께서 다양한 결제 시스템을 요청 주셔서, 카카오페이 결제 기능도 추가되었답니다. 패스오더를 사용해 보시고 추가로 더 개선되어야 할 점이나, 부족한 점이 보이시면 언제든지 피드백 남겨주세요!
패써님의 리뷰는 늘 환영입니다. 오늘도 좋은 하루 보내시고, 남은 일정도 화이팅입니다!

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocLnWXTTY1U7qXe42QvidwZBvz4tUy0juq1SjLBNhgErAoDCCA=s32-rw-mo","이규형","2021년 11월 10일","좋아요","PaytaLab","2021년 11월 10일","안녕하세요 이규형 패써님. 패써지원팀 고민경입니다.

저희 패스오더를 이용해 주시고 별 다섯 개와 좋은 리뷰까지 작성해 주셔서 감사합니다. 흐뭇한 미소가 절로 나오는 한마디를 남겨주신 만큼 그 기대에 부응! 아니 그 이상으로 잘해내고 싶은 마음이 뿜뿜 생겨나네요:)
대한민국의 모든 커피 매장들과 패써님들이 패스오더를 다 아는 그 날까지 묵묵히 열심히 달려보겠습니다.

일도 많고 정신없는 수요일이지만 너무 바쁘다보면 중요한 것을 잊기 쉽습니다. 마음만은 여유를 가지고 행복한 수요일 되시길 바랍니다. 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocKmnSGURHsY2EraGXkPoRw_n0MIOmZvGLXktUV3D2KU8JhDCQ=s32-rw-mo","ROGER KIM","2021년 11월 3일","편하네요","PaytaLab","2021년 11월 3일","안녕하세요 패써님. 패써지원팀 고민경입니다.

간편하고 빠른 패스오더를 이용해 보시고 칭찬해 주셔서 정말 감사합니다. 패써님들의 리뷰는 패스오더를 움직이게 하는 것 같아요! 오늘도 패써님 덕분에 더 열심히 노력하는 중이랍니다.

많은 패써님들과 함께하기 위해 다양한 쿠폰 및 이벤트를 열심히 기획하고 있으니, 자주  들어오셔서 혜택 놓지지 말고 받아가셨으면 좋겠습니다! 패스오더를 이용 해 보시고, 불편하신 점이나 개선할 점이 보이시면 언제든지 피드백 남겨주세요. 피드백은 언제든지 환영입니다.

오늘 하루도 정말 고생 많으셨고, 내일은 더 행복한 하루 보내시면 좋겠습니다. 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocLsrMi1eKQqNoWD_1gjDoxKMpnXWO5CvjnY6EHhMS1KpHbJmg=s32-rw-mo","김동환","2021년 10월 8일","좋음","PaytaLab","2021년 10월 8일","안녕하세요 김동환 패써님. 패써지원팀 고민경입니다.

먼저, 저희 서비스를 이용해보시고 리뷰까지 남겨주셔서 감사합니다. 저도 카페에서 기다리지 않고 주문부터 결제까지 한번에 가능한 패스오더의 매력에 푹 빠졌답니다.
김동환 패써님께도 이런 편리함을 제공해 드릴 수 있어서 매우 기뻐요! 패스오더를 통해 5분, 10분 절약해 더욱 뜻 깊은 곳에 쓸 수 있도록 끊임없이 노력하는 패스오더가 되겠습니다.

많은 관심과 애정 부탁 드리며, 오늘 하루도 마무리 잘 하셨으면 좋겠습니다! 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a-/ALV-UjUn4Xl32gkQwVF8fBd-yzdBaedGshv2HxW-0M6aXH6tljAgz7NNew=s32-rw","이영재","2021년 10월 15일","편하네요..","PaytaLab","2021년 10월 19일","안녕하세요 이영재 패써님. 패써지원팀 고민경입니다.

저희 서비스를 이용해 보시고, 패스오더를 칭찬해 주셔서 감사합니다. 편리하고 안전한 패스오더 서비스로 코로나 시기에 이영재 패써님께 만족감을 드릴 수 있어 매우 기쁩니다!
앞으로도 패써님께서 ""패스오더 참 편하네~"" 라고 느끼실 수 있도록 더욱 성장하고, 노력하겠습니다.

사용 하시면서, 불편하신 점이나 건의사항이 있으신 경우 언제든지 피드백 남겨주세요. 패써님의 리뷰는 언제든지 환영이랍니다!

오늘 하루도 정말 고생 많으셨고, 다음 주도 힘내서 화이팅입니다! 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a-/ALV-UjW6aLfGjrkKOsHgaUJuL9ExtON6Fo_F6szR-3x7FvFHi53t7lz6=s32-rw","더블제이(double.j)","2021년 10월 2일","좋아요","PaytaLab","2021년 10월 2일","안녕하세요 y.j j 패써님. 패써지원팀 고민경입니다.

바쁜 현대사회의 필수템 패스오더! 저희 서비스를 이용해 주시고 별 다섯 개와 좋은 리뷰까지 작성해 주셔서 감사합니다.
칭찬을 남겨주신 만큼 그 기대에 부응! 아니 그 이상으로 잘해내고 싶은 마음이 뿜뿜 생겨나네요:) 대한민국의 모든 커피 매장들과 패써님들이 패스오더를 다 아는 그 날까지 묵묵히 열심히 달려보겠습니다.

일도 많고 정신없는 요즘이지만 너무 바쁘다보면 중요한 것을 잊기 쉽습니다. 주말동안은 푹 쉬시시면서 여유를 채워가시길 바랍니다. 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a-/ALV-UjUrDqL7MLVepIzQ6ohb3-PDDaceniEqt5LxuzkYSGMozS8gmlzm=s32-rw","잉여퓨리 (잉여퓨리)","2021년 9월 14일","굳","PaytaLab","2021년 9월 16일","안녕하세요 잉퓨리퍼 패써님. 패써지원팀 고민경입니다.

별 다섯 개와 함께 남겨주신 묵직한 한 글자! 단 하나의 글자 만으로 기분을 좋게 만드는 것은 쉬운 일이 아닌데, 능력자이십니다:) 대한민국의 모든 커피 매장들과 패써님들이 패스오더를 다 아는 그 날까지 묵묵히 열심히 달려보겠습니다!
성장하는 패스오더를 꼭 지켜봐주셨으면 좋겠습니다!

오늘 남은 하루도 여유로운 마음가짐으로 즐겁게 마무리 잘하셨으면 좋겠습니다. 소중한 리뷰 남겨주셔서 다시 한 번 감사드립니다.

-패스오더, 패써지원팀 고민경 드림-"
"https://play-lh.googleusercontent.com/a/ACg8ocJTo_vklfesleypnY3Uf4IaesA3oTIG0MKuMU1GXMsYw_ZDQlA=s32-rw-mo","쿠마","2021년 9월 4일","좋이용","PaytaLab","2021년 9월 7일","안녕하세요 쿠마 패써님. 패써지원팀 고민경입니다.

유용한 커피 주문 앱 패스오더를 이용해 주시고 소중한 리뷰까지 남겨주셔서 진심으로 감사드립니다!
짧지만 굵직하게 남겨주신 긍정의 메시지는 패스오더에게 큰 힘이 된답니다. 패스오더를 알리기 위해 더 열심히 해야겠다는 생각이 많이 듭니다!

언제나 패써님의 편리한 커피타임을 책임질 수 있는 패스오더가 될 테니 성장하는 모습 지켜봐 주세요! 화요일 남은 오후도 힘차게 보내셨으면 좋겠습니다. 감사합니다:)

-패스오더, 패써지원팀 고민경 드림-"
"https://play-lh.googleusercontent.com/a/ACg8ocI1r9mMv1-baJfXboWKRzMkwxFg_pnvs9rZlmyZ-MwhjkAl=s32-rw-mo","wooseok kim","2021년 9월 5일","시간 아껴줌","PaytaLab","2021년 9월 7일","안녕하세요 wooseok kim 패써님. 패써지원팀 고민경입니다.

저희 패스오더를 이용하고 소중한 리뷰 남겨주셔서 감사드립니다:) 기다리지 않고 마시는 커피는 그 무엇보다 꿀맛 아닐까요?
우리의 1분 1초는 너무나 소중하기 때문에, 패스오더는 주문 시간을 아껴서 wooseok kim 패써님 일상에 소확행을 더해드리기 위해 노력하고 있습니다. 더욱 성장해나가는 패스오더 지켜봐주시기 바랍니다!

화요일이네요. 힘들지만 다시 찾아올 주말을 기대하며 힘을 내보려 합니다. 시원한 커피 한잔 하시고, 남은 하루도 파이팅하셨으면 좋겠습니다! 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g=s32-rw","Google 사용자","2018년 6월 15일","이런 편리한 앱이 있네요 ㅎ ㅎ 번창했으면 좋겠습니다","PaytaLab","2018년 8월 2일","안녕하세요 똑똑한 주문결제  ""패스오더""  입니다.
먼저  ""패스오더""  서비스를 사용해주셔서 감사하고 소중한 의견 주셔서 더 감사드립니다.

편리함을 느끼셨다니 저희도 너무 감사합니다.
계속해서 편리한 기능을 추가하여 더욱 편리한 ""패스오더""가 되도록 노력하겠습니다.

감사합니다."
"https://play-lh.googleusercontent.com/a/ACg8ocIS2rU2akuEz2eTOmFJRzX2iMuiR3Hask2Gmfg_lvqdjDNcjmk=s32-rw-mo","박민지","2021년 9월 27일","좋아요","PaytaLab","2021년 9월 30일","안녕하세요 박민지 패써님. 패써지원팀 고민경입니다.

저희 서비스를 사용해 보시고, 예쁜 리뷰를 써 주신 박민지 패써님을 패스오더도 좋아합니다!
빠르고 간편한 패스오더의 어떤 부분이 가장 좋으셨을까요? 완벽을 추구하는 패스오더는 오늘도 패써님의 마음에 쏙 들기 위해 밤낮없이 노력하고 있답니다. 더욱 더 성장해 갈 패스오더 기대 많이 해주시고 사용 시 불편하신 점이나, 바라는 점이 있으신 경우 언제든지 패스오더에게 말해주세요.

박민지 패써님의 의견이라면 언제든지 환영입니다! 오늘 하루도 화이팅 하시고, 힘내셨으면 좋겠습니다. 감사합니다.

-패스오더, 패써지원팀 고민경 드림"
"https://play-lh.googleusercontent.com/a/ACg8ocK2kq3l68gCpWiaF51vKaVOYdojW39kQiyzYsahrRSw2W4w1g=s32-rw-mo","김동윤","2022년 12월 17일","굿굿","","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKTjEqjDvaWsIazWTve8fswTpxVE_Yw-FrfOdnjwxlrRQZ6Ig=s32-rw-mo","함성원","2021년 10월 5일","편함","PaytaLab","2021년 10월 8일","안녕하세요 함성원 패써님. 패써지원팀 고민경입니다.

편하게 이용하시고 계실 패써님의 모습을 상상하니 기분이 절로 좋아집니다:) 저는 요즘 매장별로 아인슈페너와 콜드브루 마시기에 푹 빠져 있답니다. 나름 까다로운 미식가가 되는 기분이라 재미가 쏠쏠하네요!

패써님의 맛있고 편리한 커피생활을 위해! 다니시는 동선에 있는 모든 매장에서 패스오더를 발견하실 수 있도록 성장하려고 합니다. 앞으로도 지켜봐 주시길 소망합니다!
에너지 넘치는 금요일 보내시길 바랍니다. 감사합니다!

-패스오더, 패써지원팀 고민경"
"https://play-lh.googleusercontent.com/a-/ALV-UjVrfZfTTIFjCoM-KExMDXEqKpVTss2KcJVWMQpyJLd4IuuhNViy=s32-rw","Justin ASMR (Justin King)","2024년 1월 16일","굿","","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVglw13ppcOsAHeWVZm2lEODjKAehh3YvTdvcNEqNZUF87d1Wg=s32-rw","박태근","2023년 2월 4일","굿","","",""
"https://play-lh.googleusercontent.com/a/ACg8ocIsCSVYZqiZvNWDInAkBmyYo6D7U10JEU7K2hzdTUwC86rVjQ=s32-rw-mo","조혜원","2023년 1월 12일","좋아요","","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJ_ZwmY3owyxY8Z8pCCvAb4VcuTpE0WJLDMNVKiLNu5R7il=s32-rw-mo","열운남","2023년 10월 1일","조아요","","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJHIdcyHV8HoUfVpP0gueaTC8040e0xo3KMSNx90_mekpOtgw=s32-rw-mo","뿌꾸뿌꾸","2022년 9월 15일","편합니다","","",""
